timestamp,rate
2025-03-01 12:08:44,1.786947
2025-03-01 12:09:14,1.786947
2025-03-01 12:09:44,1.786947
2025-03-01 12:10:14,1.786947
2025-03-01 12:10:44,1.786947
2025-03-01 12:11:14,1.786947
2025-03-01 12:11:45,1.786947
2025-03-01 12:12:15,1.786947
2025-03-01 12:12:45,1.786947
2025-03-01 12:13:15,1.786947
2025-03-01 12:13:45,1.786947
2025-03-01 12:14:15,1.786947
2025-03-01 12:14:45,1.786947
2025-03-01 12:15:16,1.786947
2025-03-01 12:15:46,1.786947
2025-03-01 12:16:16,1.786947
2025-03-01 12:16:46,1.786947
2025-03-01 12:17:16,1.786947
2025-03-01 12:17:46,1.786947
2025-03-01 12:18:16,1.786947
2025-03-01 12:18:46,1.786947
2025-03-01 12:19:17,1.786947
2025-03-01 12:19:47,1.786947
2025-03-01 12:20:17,1.786947
2025-03-01 12:20:47,1.786947
2025-03-01 12:21:17,1.786947
2025-03-01 12:21:47,1.786947
2025-03-01 12:22:17,1.786947
2025-03-01 12:22:47,1.786947
2025-03-01 12:23:18,1.786947
2025-03-01 12:23:48,1.786947
2025-03-01 12:24:18,1.786947
2025-03-01 12:24:48,1.786947
2025-03-01 12:25:18,1.786947
2025-03-01 12:25:48,1.786947
2025-03-01 12:26:18,1.786947
2025-03-01 12:26:48,1.786947
2025-03-01 12:27:19,1.786947
2025-03-01 12:27:49,1.786947
2025-03-01 12:28:19,1.786947
2025-03-01 12:28:49,1.786947
2025-03-01 12:29:19,1.786947
2025-03-01 12:29:49,1.786947
2025-03-01 12:30:20,1.786947
2025-03-01 12:30:50,1.786947
2025-03-01 12:31:20,1.786947
2025-03-01 12:31:50,1.786947
2025-03-01 12:32:20,1.786947
2025-03-01 12:32:50,1.786947
2025-03-01 12:33:20,1.786947
2025-03-01 12:33:51,1.786947
2025-03-01 12:34:21,1.786947
2025-03-01 12:34:51,1.786947
2025-03-01 12:35:21,1.786947
2025-03-01 12:35:51,1.786947
2025-03-01 12:36:21,1.786947
2025-03-01 12:36:51,1.786947
2025-03-01 12:37:21,1.786947
2025-03-01 12:37:52,1.786947
2025-03-01 12:38:22,1.786947
2025-03-01 12:38:52,1.786947
2025-03-01 12:39:22,1.786947
2025-03-01 12:39:52,1.786947
2025-03-01 12:40:22,1.786947
2025-03-01 12:40:52,1.786947
2025-03-01 12:41:23,1.786947
2025-03-01 12:41:53,1.786947
2025-03-01 12:42:23,1.786947
2025-03-01 12:42:53,1.786947
2025-03-01 12:43:23,1.786947
2025-03-01 12:43:53,1.786947
2025-03-01 12:44:23,1.786947
2025-03-01 12:44:54,1.786947
2025-03-01 12:45:24,1.786947
2025-03-01 12:45:54,1.786947
2025-03-01 12:46:25,1.786947
2025-03-01 12:46:55,1.786947
2025-03-01 12:47:25,1.786947
2025-03-01 12:47:55,1.786947
2025-03-01 12:48:25,1.786947
2025-03-01 12:48:55,1.786947
2025-03-01 12:49:25,1.786947
2025-03-01 12:49:55,1.786947
2025-03-01 12:50:26,1.786947
2025-03-01 12:50:56,1.786947
2025-03-01 12:51:26,1.786947
2025-03-01 12:51:56,1.786947
2025-03-01 12:52:26,1.786947
2025-03-01 12:52:56,1.786947
2025-03-01 12:53:26,1.786947
2025-03-01 12:53:56,1.786947
2025-03-01 12:54:27,1.786947
2025-03-01 12:54:57,1.786947
2025-03-01 12:55:27,1.786947
2025-03-01 12:55:57,1.786947
2025-03-01 12:56:27,1.786947
2025-03-01 12:56:57,1.786947
2025-03-01 12:57:28,1.786947
2025-03-01 12:57:58,1.786947
2025-03-01 12:58:28,1.786947
2025-03-01 12:58:58,1.786947
2025-03-01 12:59:28,1.786947
2025-03-01 12:59:58,1.786947
2025-03-01 13:00:28,1.786947
2025-03-01 13:00:59,1.786947
2025-03-01 13:01:29,1.786947
2025-03-01 13:01:59,1.786947
2025-03-01 13:02:29,1.786947
2025-03-01 13:02:59,1.786947
2025-03-01 13:03:29,1.786947
2025-03-01 13:03:59,1.786947
2025-03-01 13:04:29,1.786947
2025-03-01 13:05:00,1.786947
2025-03-01 13:05:30,1.786947
2025-03-01 13:06:00,1.786947
2025-03-01 13:06:30,1.786947
2025-03-01 13:07:00,1.786947
2025-03-01 13:07:30,1.786947
2025-03-01 13:08:00,1.786947
2025-03-01 13:08:31,1.786947
2025-03-01 13:09:01,1.786947
2025-03-01 13:09:31,1.786947
2025-03-01 13:10:01,1.786947
2025-03-01 13:10:31,1.786947
2025-03-01 13:11:01,1.786947
2025-03-01 13:11:31,1.786947
2025-03-01 13:12:02,1.786947
2025-03-01 13:12:32,1.786947
2025-03-01 13:13:02,1.786947
2025-03-01 13:13:32,1.786947
2025-03-01 13:14:02,1.786947
2025-03-01 13:14:32,1.786947
2025-03-01 13:15:03,1.786947
2025-03-01 13:15:33,1.786947
2025-03-01 13:16:03,1.786947
2025-03-01 13:16:33,1.786947
2025-03-01 13:17:03,1.786947
2025-03-01 13:17:33,1.786947
2025-03-01 13:18:03,1.786947
2025-03-01 13:18:33,1.786947
2025-03-01 13:19:04,1.786947
2025-03-01 13:19:34,1.786947
2025-03-01 13:20:04,1.786947
2025-03-01 13:20:34,1.786947
2025-03-01 13:21:04,1.786947
2025-03-01 13:21:34,1.786947
2025-03-01 13:22:04,1.786947
2025-03-01 13:22:34,1.786947
2025-03-01 13:23:05,1.786947
2025-03-01 13:23:35,1.786947
2025-03-01 13:24:05,1.786947
2025-03-01 13:24:35,1.786947
2025-03-01 13:25:05,1.786947
2025-03-01 13:25:35,1.786947
2025-03-01 13:26:05,1.786947
2025-03-01 13:26:35,1.786947
2025-03-01 13:27:05,1.786947
2025-03-01 13:27:36,1.786947
2025-03-01 13:28:06,1.786947
2025-03-01 13:28:36,1.786947
2025-03-01 13:29:06,1.786947
2025-03-01 13:29:36,1.786947
2025-03-01 13:30:06,1.786947
2025-03-01 13:30:37,1.786947
2025-03-01 13:31:07,1.786947
2025-03-01 13:31:37,1.786947
2025-03-01 13:32:07,1.786947
2025-03-01 13:32:37,1.786947
2025-03-01 13:33:07,1.786947
2025-03-01 13:33:37,1.786947
2025-03-01 13:34:08,1.786947
2025-03-01 13:34:38,1.786947
2025-03-01 13:35:08,1.786947
2025-03-01 13:35:38,1.786947
2025-03-01 13:36:08,1.786947
2025-03-01 13:36:38,1.786947
2025-03-01 13:37:08,1.786947
2025-03-01 13:37:38,1.786947
2025-03-01 13:38:09,1.786947
2025-03-01 13:38:39,1.786947
2025-03-01 13:39:09,1.786947
2025-03-01 13:39:39,1.786947
2025-03-01 13:40:09,1.786947
2025-03-01 13:40:39,1.786947
2025-03-01 13:41:09,1.786947
2025-03-01 13:41:39,1.786947
2025-03-01 13:42:10,1.786947
2025-03-01 13:42:40,1.786947
2025-03-01 13:43:10,1.786947
2025-03-01 13:43:40,1.786947
2025-03-01 13:44:10,1.786947
2025-03-01 13:44:40,1.786947
2025-03-01 13:45:10,1.786947
2025-03-01 13:45:41,1.786947
2025-03-01 13:46:11,1.786947
2025-03-01 13:46:41,1.786947
2025-03-01 13:47:11,1.786947
2025-03-01 13:47:41,1.786947
2025-03-01 13:48:11,1.786947
2025-03-01 13:48:41,1.786947
2025-03-01 13:49:12,1.786947
2025-03-01 13:49:42,1.786947
2025-03-01 13:50:12,1.786947
2025-03-01 13:50:42,1.786947
2025-03-01 13:51:12,1.786947
2025-03-01 13:51:42,1.786947
2025-03-01 13:52:12,1.786947
2025-03-01 13:52:43,1.786947
2025-03-01 13:53:13,1.786947
2025-03-01 13:53:43,1.786947
2025-03-01 13:54:13,1.786947
2025-03-01 13:54:43,1.786947
2025-03-01 13:55:13,1.786947
2025-03-01 13:55:43,1.786947
2025-03-01 13:56:13,1.786947
2025-03-01 13:56:44,1.786947
2025-03-01 13:57:14,1.786947
2025-03-01 13:57:44,1.786947
2025-03-01 13:58:14,1.786947
2025-03-01 13:58:44,1.786947
2025-03-01 13:59:14,1.786947
2025-03-01 13:59:44,1.786947
2025-03-01 14:00:15,1.786947
2025-03-01 14:00:45,1.786947
2025-03-01 14:01:15,1.786947
2025-03-01 14:01:45,1.786947
2025-03-01 14:02:15,1.786947
2025-03-01 14:02:45,1.786947
2025-03-01 14:03:15,1.786947
2025-03-01 14:03:46,1.786947
2025-03-01 14:04:16,1.786947
2025-03-01 14:04:46,1.786947
2025-03-01 14:05:16,1.786947
2025-03-01 14:05:46,1.786947
2025-03-01 14:06:16,1.786947
2025-03-01 14:06:46,1.786947
2025-03-01 14:07:16,1.786947
2025-03-01 14:07:47,1.786947
2025-03-01 14:08:17,1.786947
2025-03-01 14:08:47,1.786947
2025-03-01 14:09:17,1.786947
2025-03-01 14:09:47,1.786947
2025-03-01 14:10:17,1.786947
2025-03-01 14:10:47,1.786947
2025-03-01 14:11:18,1.786947
2025-03-01 14:11:48,1.786947
2025-03-01 14:12:18,1.786947
2025-03-01 14:12:48,1.786947
2025-03-01 14:13:18,1.786947
2025-03-01 14:13:48,1.786947
2025-03-01 14:14:18,1.786947
2025-03-01 14:14:48,1.786947
2025-03-01 14:15:19,1.786947
2025-03-01 14:15:49,1.786947
2025-03-01 14:16:19,1.786947
2025-03-01 14:16:49,1.786947
2025-03-01 14:17:19,1.786947
2025-03-01 14:17:49,1.786947
2025-03-01 14:18:19,1.786947
2025-03-01 14:18:49,1.786947
2025-03-01 14:19:20,1.786947
2025-03-01 14:19:50,1.786947
2025-03-01 14:20:20,1.786947
2025-03-01 14:20:50,1.786947
2025-03-01 14:21:20,1.786947
2025-03-01 14:21:50,1.786947
2025-03-01 14:22:20,1.786947
2025-03-01 14:22:51,1.786947
2025-03-01 14:23:21,1.786947
2025-03-01 14:23:51,1.786947
2025-03-01 14:24:21,1.786947
2025-03-01 14:24:51,1.786947
2025-03-01 14:25:21,1.786947
2025-03-01 14:25:51,1.786947
2025-03-01 14:26:21,1.786947
2025-03-01 14:26:51,1.786947
2025-03-01 14:27:22,1.786947
2025-03-01 14:27:52,1.786947
2025-03-01 14:28:22,1.786947
2025-03-01 14:28:52,1.786947
2025-03-01 14:29:22,1.786947
2025-03-01 14:29:52,1.786947
2025-03-01 14:30:22,1.786947
2025-03-01 14:30:53,1.786947
2025-03-01 14:31:23,1.786947
2025-03-01 14:31:53,1.786947
2025-03-01 14:32:23,1.786947
2025-03-01 14:32:53,1.786947
2025-03-01 14:33:23,1.786947
2025-03-01 14:33:53,1.786947
2025-03-01 14:34:24,1.786947
2025-03-01 14:34:54,1.786947
2025-03-01 14:35:24,1.786947
2025-03-01 14:35:54,1.786947
2025-03-01 14:36:24,1.786947
2025-03-01 14:36:54,1.786947
2025-03-01 14:37:24,1.786947
2025-03-01 14:37:54,1.786947
2025-03-01 14:38:25,1.786947
2025-03-01 14:38:55,1.786947
2025-03-01 14:39:25,1.786947
2025-03-01 14:39:55,1.786947
2025-03-01 14:40:25,1.786947
2025-03-01 14:40:55,1.786947
2025-03-01 14:41:25,1.786947
2025-03-01 14:41:55,1.786947
2025-03-01 14:42:26,1.786947
2025-03-01 14:42:56,1.786947
2025-03-01 14:43:26,1.786947
2025-03-01 14:43:56,1.786947
2025-03-01 14:44:26,1.786947
2025-03-01 14:44:56,1.786947
2025-03-01 14:45:26,1.786947
2025-03-01 14:45:57,1.786947
2025-03-01 14:46:27,1.786947
2025-03-01 14:46:57,1.786947
2025-03-01 14:47:27,1.786947
2025-03-01 14:47:57,1.786947
2025-03-01 14:48:27,1.786947
2025-03-01 14:48:57,1.786947
2025-03-01 14:49:27,1.786947
2025-03-01 14:49:58,1.786947
2025-03-01 14:50:28,1.786947
2025-03-01 14:50:58,1.786947
2025-03-01 14:51:28,1.786947
2025-03-01 14:51:58,1.786947
2025-03-01 14:52:28,1.786947
2025-03-01 14:52:58,1.786947
2025-03-01 14:53:28,1.786947
2025-03-01 14:53:59,1.786947
2025-03-01 14:54:29,1.786947
2025-03-01 14:54:59,1.786947
2025-03-01 14:55:29,1.786947
2025-03-01 14:55:59,1.786947
2025-03-01 14:56:29,1.786947
2025-03-01 14:56:59,1.786947
2025-03-01 14:57:29,1.786947
2025-03-01 14:58:00,1.786947
2025-03-01 14:58:30,1.786947
2025-03-01 14:59:00,1.786947
2025-03-01 14:59:30,1.786947
2025-03-01 15:00:00,1.786947
